53608,Q125826
81196,Q139051
162632,Q177915
162659,Q177926
69988,Q133572
141185,Q167392
70347,Q133782
20973,Q110153
210580,Q198509
135969,Q164922
10712,Q105243
200224,Q198036
22053,Q110752
7304,Q103434
4504,Q102182
18627,Q109306
60748,Q129113
110569,Q152398
119463,Q156807
116659,Q155349
120798,Q157515
19654,Q109609
34250,Q116231
59024,Q128336
97410,Q146543
4162,Q102045
158300,Q98858
103524,Q149120
110615,Q152419
110686,Q152452
70270,Q133734
2197,Q101127
131314,Q162694
77111,Q136804
109574,Q151911
8021,Q103857
86921,Q141492
196782,Q196282
162951,Q178040
39399,Q118803
162952,Q178041
147833,Q170457
110698,Q152458
94751,Q145411
82640,Q139570
33777,Q115953
34757,Q116520
130878,Q162448
60540,Q129040
6252,Q103017
112286,Q153128
146287,Q169787
124087,Q216744
159790,Q176516
133873,Q163947
35629,Q117016
40391,Q119303
110453,Q152334
141850,Q167734
122496,Q158425
3651,Q101799
173996,Q180712
14139,Q107010
16944,Q108479
94285,Q145154
145859,Q169631
57096,Q127513
6143,Q102953
48313,Q123373
133533,Q163776
96501,Q146205
38490,Q118417
133532,Q163775
107623,Q151028
70337,Q133775
153379,Q173612
22388,Q110927
11960,Q105901
51429,Q124801
70355,Q133788
46461,Q122396
32059,Q115225
55012,Q126538
51765,Q125022
120883,Q157552
188222,Q189064
39812,Q118989
16976,Q99895
76562,Q136588
28903,Q113719
44629,Q121602
31002,Q114746
164166,Q178703
109480,Q151871
138540,Q166020
50712,Q124409
83393,Q139895
33276,Q99755
68333,Q132850
67356,Q208864
150056,Q219890
53807,Q125937
58117,Q127925
34219,Q116205
55020,Q126545
187987,Q188872
200494,Q198236
80059,Q138406
119879,Q157058
110481,Q152355
146524,Q169826
48759,Q123592
87742,Q141840
17276,Q108667
152557,Q173227
16924,Q108463
19867,Q109717
24587,Q111867
24589,Q111869
24585,Q111865
119100,Q156625
120274,Q157280
120194,Q157227
62178,Q129904
39299,Q118759
66656,Q131999
66652,Q131995
97271,Q146494
97409,Q146542
92463,Q144417
144624,Q169049
93107,Q144685
96950,Q212692
187377,Q188444
134810,Q164415
134918,Q164465
135521,Q164717
33513,Q115839
147483,Q170314
103167,Q213643
136597,Q218325
110903,Q215087
249542,Q223290
6270,Q103023
135734,Q164822
172743,Q179964
76520,Q136570
48896,Q123658
136191,Q165012
147027,Q170080
6143,Q102953
1023,Q100705
71258,Q134304
82818,Q139667
156016,Q174653
123491,Q158817
164149,Q98811
135465,Q164689
161617,Q177462
141348,Q167460
124929,Q216871
197008,Q196441
59040,Q128348
114697,Q154301
120231,Q157253
164602,Q178861
204267,Q198456
112905,Q153389
56554,Q127230
95734,Q145835
140802,Q167209
95264,Q145625
196521,Q196069
196520,Q196068
138382,Q165953
113068,Q153459
133618,Q163833
35080,Q116668
163059,Q178084
146510,Q169820
98999,Q147179
98980,Q147165
98904,Q147122
129180,Q161609
99015,Q147189
100708,Q147928
44784,Q121674
40489,Q119360
91655,Q212006
36417,Q117410
111030,Q152599
111262,Q152724
111244,Q152711
111268,Q152729
32211,Q115307
144304,Q168882
140226,Q218723
114985,Q99155
1639,Q100960
25242,Q112198
49444,Q123855
49448,Q123857
202098,Q222862
32533,Q115466
90614,Q143684
140096,Q166885
111684,Q152898
111934,Q152996
111933,Q152995
66768,Q132061
22574,Q111039
112232,Q153103
162366,Q177785
61535,Q129559
120987,Q216406
84480,Q140422
120192,Q216305
85814,Q140855
176786,Q181903
34826,Q116552
173103,Q180156
89416,Q142984
126890,Q160500
120153,Q157205
120034,Q157153
120543,Q157398
164352,Q98816
109968,Q152087
125485,Q159844
125937,Q160006
126012,Q160055
127573,Q160719
96627,Q146268
129969,Q162088
129378,Q161724
7859,Q99976
20516,Q109979
24814,Q112032
155574,Q220718
29705,Q114109
49596,Q123929
5932,Q102845
52645,Q125408
122509,Q158434
9866,Q104767
22944,Q111212
146977,Q170050
1355,Q100833
132684,Q163369
196611,Q196145
144959,Q169196
161880,Q177559
45769,Q122106
45045,Q121800
78148,Q137375
122441,Q158392
13329,Q106653
60622,Q129072
108194,Q214678
203298,Q222890
10310,Q105014
9549,Q104604
15454,Q107668
4235,Q102094
27927,Q99826
16699,Q108320
16802,Q108394
17627,Q108851
19981,Q109787
20226,Q109895
82977,Q139744
61643,Q129616
129394,Q161738
83610,Q139995
55852,Q126878
23260,Q111347
8968,Q99961
118377,Q156235
131170,Q99033
156769,Q220932
115465,Q154697
14402,Q107135
17669,Q108881
13766,Q106830
90420,Q143601
66520,Q131930
86679,Q141330
76743,Q136659
76051,Q136379
87890,Q141910
58118,Q127926
49444,Q123855
72686,Q134929
81656,Q139257
112905,Q153389
203256,Q198409
23568,Q111478
26244,Q112653
52158,Q125204
26407,Q112759
132241,Q163114
133673,Q163849
149933,Q171620
58716,Q128188
88969,Q142698
61139,Q129330
53882,Q125987
28874,Q113704
70790,Q134074
151160,Q219992
65818,Q131590
32623,Q115514
62052,Q129834
63096,Q130329
63341,Q130447
63525,Q130556
63438,Q130505
18625,Q99890
96066,Q146005
65226,Q131300
149897,Q171588
132302,Q163157
141668,Q167616
150109,Q171776
150142,Q171808
150123,Q171790
150202,Q171860
66203,Q131800
67545,Q132461
80876,Q138860
117678,Q155872
150186,Q171845
150181,Q171840
150195,Q171853
150308,Q171948
83879,Q140144
83894,Q140153
86102,Q141007
128717,Q161316
93798,Q145006
94781,Q145429
95220,Q145599
95232,Q145607
96353,Q146142
96174,Q146067
136174,Q165004
11628,Q105705
112892,Q153381
11931,Q105880
8189,Q99949
99052,Q147214
101165,Q148137
137226,Q165457
80892,Q138870
133489,Q163745
136906,Q165319
102891,Q148964
95185,Q145582
139951,Q166814
162444,Q177825
70383,Q133808
157157,Q175230
140084,Q166877
141954,Q167784
56475,Q127200
141568,Q167564
102981,Q149003
43584,Q120934
103980,Q149249
136875,Q165309
44120,Q121249
195803,Q195449
22564,Q111032
111139,Q152640
156715,Q175019
114262,Q154056
162084,Q177635
248358,Q199881
98633,Q146977
7442,Q103481
89967,Q143283
87179,Q141658
139915,Q166794
29403,Q113930
54680,Q126373
95626,Q99277
92508,Q212096
10966,Q201766
149348,Q171262
110060,Q152135
148729,Q170887
143377,Q168477
44633,Q121604
111937,Q152999
138562,Q166028
113658,Q153705
94131,Q212342
113554,Q153660
156655,Q174982
115249,Q154615
105863,Q150246
134053,Q164041
117681,Q155874
115887,Q154912
116521,Q155276
116610,Q155323
132310,Q163164
85,Q100069
141451,Q167498
168156,Q179092
69577,Q209112
199114,Q197443
167978,Q178936
140902,Q167255
135942,Q164911
144283,Q168871
76625,Q136623
48523,Q123487
161037,Q221615
136464,Q165114
27431,Q113140
100579,Q147849
144625,Q169050
139761,Q166698
143874,Q219178
151983,Q172975
37543,Q205142
74974,Q135837
18599,Q109297
157949,Q175686
32120,Q115256
19307,Q109505
140414,Q166995
153455,Q173652
68422,Q132896
133209,Q163608
70753,Q134052
9231,Q104441
90170,Q143432
45099,Q121814
110167,Q152175
149800,Q171517
88763,Q142562
134490,Q164231
137925,Q165761
36331,Q117358
124289,Q159211
7578,Q103560
135158,Q164609
161517,Q221699
120934,Q157573
176334,Q181817
141613,Q218860
153978,Q173877
142005,Q167821
124332,Q159236
140990,Q167308
89180,Q142849
107263,Q150872
140977,Q167300
140978,Q167301
187924,Q188835
102525,Q148785
110550,Q152392
5315,Q102536
89970,Q143286
78548,Q137595
151546,Q172753
66997,Q132180
96974,Q146372
134922,Q164468
34290,Q116259
162440,Q177822
31488,Q114967
92637,Q144515
141033,Q167329
121533,Q157859
26975,Q113046
14184,Q107036
122411,Q158369
198625,Q197225
24167,Q111672
79676,Q99408
128961,Q161472
162414,Q177809
14467,Q202201
31654,Q204350
124543,Q159384
122367,Q158344
144815,Q169141
58250,Q127985
116357,Q99125
159570,Q176374
146513,Q169821
55026,Q126550
144773,Q169118
153817,Q98906
160931,Q98853
203788,Q222911
107917,Q151151
162861,Q178004
71365,Q134357
52982,Q99575
32228,Q115315
147382,Q170261
196106,Q195700
108008,Q151201
66206,Q131801
62988,Q130288
144925,Q169188
24128,Q111667
93626,Q144914
124489,Q159350
133423,Q99080
97302,Q99259
131464,Q162766
19667,Q109613
24549,Q111840
195982,Q195609
196688,Q196199
35540,Q99730
112905,Q153389
63542,Q130567
16013,Q107934
16010,Q107932
30926,Q114717
19552,Q109598
124496,Q159354
154117,Q220421
132435,Q163228
130204,Q162229
143225,Q98933
39461,Q118828
132289,Q163146
80677,Q99402
196727,Q196234
117585,Q155824
156949,Q175113
83481,Q139941
129815,Q161989
145050,Q219331
26194,Q112627
122665,Q158511
83048,Q139784
160680,Q221579
147943,Q170482
17563,Q108819
46917,Q122583
140358,Q166963
87180,Q141659
132838,Q163443
147406,Q170279
129403,Q161743
97156,Q212742
137227,Q165458
197205,Q196567
52198,Q125229
18454,Q109216
83875,Q140140
55164,Q126598
37790,Q118129
148132,Q170586
187320,Q188397
14632,Q107225
132195,Q163087
90109,Q143388
148893,Q170992
129277,Q161667
95194,Q145588
120847,Q157542
201698,Q222837
42926,Q120588
126471,Q217027
72565,Q134873
114721,Q154317
106779,Q150671
48506,Q123477
141582,Q167572
54615,Q126340
87101,Q141612
55651,Q126785
26994,Q113052
119933,Q157092
154975,Q174179
88239,Q142154
3485,Q101712
100970,Q148043
145355,Q169391
10348,Q105047
93948,Q145081
140423,Q167002
156802,Q175057
87542,Q141787
143870,Q168687
97514,Q146577
132319,Q163169
92463,Q144417
13960,Q106926
147142,Q170138
83643,Q140011
55907,Q126900
111273,Q99193
60812,Q129149
66791,Q132077
73585,Q135394
124934,Q159577
149944,Q171631
59724,Q128662
156421,Q174894
80044,Q138398
111743,Q99191
137886,Q165742
150071,Q171742
162962,Q178049
56606,Q127263
69245,Q133322
15786,Q107831
52989,Q125536
123890,Q216730
156163,Q220818
48907,Q123666
95192,Q145586
84397,Q140387
141169,Q167380
114134,Q153974
123084,Q158676
93976,Q145092
101395,Q148259
138084,Q165837
1047,Q100713
34562,Q204664
151460,Q172684
235893,Q199380
23004,Q111253
45992,Q122204
140947,Q167284
137956,Q165776
95152,Q145570
21552,Q110474
20049,Q109807
150359,Q171992
86967,Q141516
150332,Q171969
93783,Q144995
136616,Q165205
16442,Q108169
89230,Q142884
146633,Q169887
7976,Q103825
145633,Q169537
158495,Q175863
186949,Q188098
152083,Q173012
114535,Q154214
78984,Q99437
163158,Q178140
49418,Q99647
149467,Q171304
31367,Q114886
81123,Q99396
37638,Q118042
119478,Q156815
119348,Q156758
86629,Q141305
94820,Q145453
63202,Q130391
54223,Q126114
65670,Q131519
160821,Q221594
129449,Q161775
163140,Q178126
95614,Q145794
11722,Q105751
141266,Q167432
71471,Q134408
159552,Q176362
157171,Q175240
33723,Q115927
150491,Q172069
129198,Q217483
163123,Q178118
53472,Q125770
94602,Q145335
136038,Q164954
151273,Q172513
143377,Q168477
119216,Q156687
42179,Q120187
160272,Q176784
179817,Q183757
83112,Q139817
22955,Q111220
61637,Q129613
110683,Q152449
5875,Q223848
45250,Q121880
142926,Q168284
123930,Q159045
67080,Q132223
73118,Q209466
132437,Q163230
141512,Q167534
126880,Q160496
112634,Q153282
163175,Q178147
163227,Q178171
146541,Q169831
139808,Q166717
139888,Q166774
86731,Q141363
4313,Q102121
141511,Q167533
48210,Q123315
141428,Q98972
185283,Q187259
3918,Q101939
131528,Q162792
136393,Q165089
116956,Q155504
162492,Q177851
137562,Q218447
28815,Q113668
59497,Q128577
160985,Q177170
61459,Q129510
89931,Q143255
140029,Q166839
161875,Q177556
170853,Q179482
20206,Q109885
177752,Q182550
4546,Q201087
20232,Q109901
140024,Q166836
140025,Q166837
152049,Q172996
152083,Q173012
28795,Q113654
20258,Q109915
44120,Q121249
42467,Q120338
136374,Q165076
149518,Q171345
129191,Q161613
3730,Q101844
126428,Q160311
152499,Q173191
152926,Q173399
144823,Q169147
51595,Q124912
28980,Q113751
12829,Q106384
134289,Q164146
4765,Q102264
158594,Q175894
143922,Q168712
153412,Q173627
143971,Q168729
11499,Q105629
140566,Q167079
9290,Q104455
128207,Q161098
24611,Q111887
7124,Q223862
3997,Q101958
9971,Q104831
127596,Q160725
51238,Q124708
64657,Q131014
67597,Q208883
81329,Q210431
100004,Q147615
75720,Q136201
143906,Q168703
140095,Q166884
153819,Q173797
58778,Q128218
141577,Q167567
79918,Q138324
93713,Q144953
29297,Q113877
143284,Q168432
143284,Q168432
122384,Q99079
143908,Q168705
131170,Q99033
65599,Q131492
13658,Q106778
32211,Q115307
9892,Q104780
143284,Q168432
1528,Q100907
1631,Q100956
1629,Q100954
140811,Q167211
15440,Q107658
122125,Q158196
71390,Q134370
136771,Q165275
194005,Q193946
160458,Q176886
114047,Q153918
34705,Q116493
177742,Q182545
9838,Q104754
11630,Q105707
143909,Q168706
45180,Q121847
132884,Q163469
30800,Q114656
134215,Q164101
91754,Q144143
66935,Q132155
38686,Q118516
110404,Q152302
153503,Q173690
163204,Q178162
146236,Q169775
179455,Q183415
55243,Q126631
123417,Q158770
93192,Q144728
116224,Q155102
26401,Q112755
157396,Q175368
14048,Q106972
114568,Q154234
48580,Q123521
102138,Q148615
136008,Q164941
59656,Q128629
116785,Q155429
47784,Q123154
154721,Q174038
11533,Q105649
160832,Q177078
121459,Q157803
164541,Q178834
121239,Q157731
118343,Q156219
238593,Q199672
114554,Q154226
10536,Q105140
140504,Q167050
177930,Q182657
154107,Q173904
74305,Q135702
102694,Q148864
181677,Q185115
129682,Q161896
159790,Q176516
161760,Q177516
133354,Q163656
182054,Q185330
137218,Q165450
100786,Q147953
129237,Q161641
113024,Q153442
153859,Q173818
137411,Q165518
136179,Q165006
118789,Q156456
120986,Q157608
108844,Q151572
95173,Q145575
60756,Q129120
157442,Q175409
129824,Q161998
142006,Q167822
86793,Q141411
151682,Q172823
112690,Q153309
88207,Q142128
88945,Q142682
142628,Q168129
30499,Q114497
51011,Q99563
187591,Q188601
91280,Q143974
45974,Q122197
88498,Q142370
123602,Q158872
142622,Q168123
197368,Q196716
20749,Q110066
55933,Q126908
134228,Q164109
29690,Q114097
117974,Q156041
199330,Q197525
93797,Q145005
36383,Q117388
232045,Q198894
93627,Q144915
39925,Q119044
79062,Q137853
94573,Q145316
35385,Q99736
70309,Q99457
157395,Q98830
94712,Q99290
93206,Q144735
140636,Q167116
10029,Q99945
144886,Q169170
155252,Q174319
84568,Q140479
71394,Q134374
188765,Q189537
106587,Q150587
10898,Q105348
35658,Q117038
84023,Q140211
14645,Q107232
70205,Q133691
21820,Q99845
14223,Q107060
120598,Q157418
155995,Q174637
58988,Q99556
94578,Q145320
145012,Q169224
146388,Q99802
122469,Q158407
135975,Q164926
186469,Q187716
160251,Q176769
160252,Q176770
33187,Q99758
28868,Q99797
96396,Q146166
129946,Q162075
46956,Q122600
44556,Q121549
155362,Q174377
31893,Q115144
119468,Q156810
140723,Q167164
80266,Q138495
92568,Q144471
118820,Q156479
14125,Q107001
31795,Q115093
107886,Q151133
168024,Q178972
177653,Q182494
195037,Q194833
70737,Q134040
140247,Q166918
98557,Q146917
102273,Q148677
164402,Q178785
195450,Q195187
123885,Q159022
121115,Q157677
123466,Q158807
24687,Q111938
163248,Q178185
7138,Q103346
81068,Q138984
156698,Q175010
156311,Q174822
56345,Q127160
49422,Q123840
157394,Q175367
14409,Q107140
200307,Q198115
143883,Q168694
118991,Q156565
